Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,Settlement Point Price
02/02/2019,8,1,N,HB_HUBAVG,AH,17.34
02/02/2019,8,2,N,HB_HUBAVG,AH,18.13
02/02/2019,8,3,N,HB_HUBAVG,AH,17.78
02/02/2019,8,4,N,HB_HUBAVG,AH,18.02
02/02/2019,8,1,N,HB_NORTH,HU,16.69
02/02/2019,8,2,N,HB_NORTH,HU,17.45
02/02/2019,8,3,N,HB_NORTH,HU,17.08
02/02/2019,8,4,N,HB_NORTH,HU,17.36
02/02/2019,8,1,N,HB_SOUTH,HU,19.66
02/02/2019,8,2,N,HB_SOUTH,HU,20.42
02/02/2019,8,3,N,HB_SOUTH,HU,20.11
02/02/2019,8,4,N,HB_SOUTH,HU,20.21
02/02/2019,8,1,N,HB_WEST,HU,14.79
02/02/2019,8,2,N,HB_WEST,HU,15.62
02/02/2019,8,3,N,HB_WEST,HU,15.24
02/02/2019,8,4,N,HB_WEST,HU,15.63
02/02/2019,8,1,N,LZ_AEN,LZ,18.52
02/02/2019,8,1,N,LZ_AEN,LZEW,18.52
02/02/2019,8,2,N,LZ_AEN,LZ,19.32
02/02/2019,8,2,N,LZ_AEN,LZEW,19.32
02/02/2019,8,3,N,LZ_AEN,LZ,19.01
02/02/2019,8,3,N,LZ_AEN,LZEW,19.01
02/02/2019,8,4,N,LZ_AEN,LZ,19.17
02/02/2019,8,4,N,LZ_AEN,LZEW,19.17
02/02/2019,8,1,N,LZ_CPS,LZ,20.17
02/02/2019,8,1,N,LZ_CPS,LZEW,20.18
02/02/2019,8,2,N,LZ_CPS,LZ,20.91
02/02/2019,8,2,N,LZ_CPS,LZEW,20.91
02/02/2019,8,3,N,LZ_CPS,LZ,20.61
02/02/2019,8,3,N,LZ_CPS,LZEW,20.61
02/02/2019,8,4,N,LZ_CPS,LZ,20.67
02/02/2019,8,4,N,LZ_CPS,LZEW,20.67
02/02/2019,8,1,N,LZ_HOUSTON,LZ,18.28
02/02/2019,8,1,N,LZ_HOUSTON,LZEW,18.28
02/02/2019,8,2,N,LZ_HOUSTON,LZ,19.05
02/02/2019,8,2,N,LZ_HOUSTON,LZEW,19.05
02/02/2019,8,3,N,LZ_HOUSTON,LZ,18.73
02/02/2019,8,3,N,LZ_HOUSTON,LZEW,18.73
02/02/2019,8,4,N,LZ_HOUSTON,LZ,18.91
02/02/2019,8,4,N,LZ_HOUSTON,LZEW,18.91
02/02/2019,8,1,N,LZ_LCRA,LZ,18.73
02/02/2019,8,1,N,LZ_LCRA,LZEW,18.73
02/02/2019,8,2,N,LZ_LCRA,LZ,19.52
02/02/2019,8,2,N,LZ_LCRA,LZEW,19.52
02/02/2019,8,3,N,LZ_LCRA,LZ,19.20
02/02/2019,8,3,N,LZ_LCRA,LZEW,19.20
02/02/2019,8,4,N,LZ_LCRA,LZ,19.35
02/02/2019,8,4,N,LZ_LCRA,LZEW,19.35
02/02/2019,8,1,N,LZ_NORTH,LZ,16.63
02/02/2019,8,1,N,LZ_NORTH,LZEW,16.63
02/02/2019,8,2,N,LZ_NORTH,LZ,17.37
02/02/2019,8,2,N,LZ_NORTH,LZEW,17.37
02/02/2019,8,3,N,LZ_NORTH,LZ,17
02/02/2019,8,3,N,LZ_NORTH,LZEW,17
02/02/2019,8,4,N,LZ_NORTH,LZ,17.28
02/02/2019,8,4,N,LZ_NORTH,LZEW,17.28
02/02/2019,8,1,N,LZ_RAYBN,LZ,16.56
02/02/2019,8,1,N,LZ_RAYBN,LZEW,16.56
02/02/2019,8,2,N,LZ_RAYBN,LZ,17.31
02/02/2019,8,2,N,LZ_RAYBN,LZEW,17.31
02/02/2019,8,3,N,LZ_RAYBN,LZ,16.93
02/02/2019,8,3,N,LZ_RAYBN,LZEW,16.93
02/02/2019,8,4,N,LZ_RAYBN,LZ,17.22
02/02/2019,8,4,N,LZ_RAYBN,LZEW,17.22
02/02/2019,8,1,N,LZ_SOUTH,LZ,20.83
02/02/2019,8,1,N,LZ_SOUTH,LZEW,20.83
02/02/2019,8,2,N,LZ_SOUTH,LZ,21.54
02/02/2019,8,2,N,LZ_SOUTH,LZEW,21.53
02/02/2019,8,3,N,LZ_SOUTH,LZ,21.22
02/02/2019,8,3,N,LZ_SOUTH,LZEW,21.23
02/02/2019,8,4,N,LZ_SOUTH,LZ,21.24
02/02/2019,8,4,N,LZ_SOUTH,LZEW,21.24
02/02/2019,8,1,N,LZ_WEST,LZ,13.61
02/02/2019,8,1,N,LZ_WEST,LZEW,13.61
02/02/2019,8,2,N,LZ_WEST,LZ,14.49
02/02/2019,8,2,N,LZ_WEST,LZEW,14.49
02/02/2019,8,3,N,LZ_WEST,LZ,14.11
02/02/2019,8,3,N,LZ_WEST,LZEW,14.11
02/02/2019,8,4,N,LZ_WEST,LZ,14.57
02/02/2019,8,4,N,LZ_WEST,LZEW,14.57
02/02/2019,9,1,N,HB_BUSAVG,SH,18.92
02/02/2019,9,2,N,HB_BUSAVG,SH,19.22
02/02/2019,9,3,N,HB_BUSAVG,SH,19.74
02/02/2019,9,4,N,HB_BUSAVG,SH,20.04
02/02/2019,9,1,N,HB_HOUSTON,HU,19.83
02/02/2019,9,2,N,HB_HOUSTON,HU,20.25
02/02/2019,9,3,N,HB_HOUSTON,HU,20.88
02/02/2019,9,4,N,HB_HOUSTON,HU,21.18
02/02/2019,9,1,N,HB_HUBAVG,AH,18.94
02/02/2019,9,2,N,HB_HUBAVG,AH,19.25
02/02/2019,9,3,N,HB_HUBAVG,AH,19.83
02/02/2019,9,4,N,HB_HUBAVG,AH,20.13
02/02/2019,9,1,N,HB_NORTH,HU,18.25
02/02/2019,9,2,N,HB_NORTH,HU,18.43
02/02/2019,9,3,N,HB_NORTH,HU,18.78
02/02/2019,9,4,N,HB_NORTH,HU,19.09
02/02/2019,9,1,N,HB_SOUTH,HU,21.23
02/02/2019,9,2,N,HB_SOUTH,HU,21.88
02/02/2019,9,3,N,HB_SOUTH,HU,22.81
02/02/2019,9,4,N,HB_SOUTH,HU,23.10
02/02/2019,9,1,N,HB_WEST,HU,16.43
02/02/2019,9,2,N,HB_WEST,HU,16.44
02/02/2019,9,3,N,HB_WEST,HU,16.84
02/02/2019,9,4,N,HB_WEST,HU,17.15
02/02/2019,9,1,N,LZ_AEN,LZ,20.15
02/02/2019,9,1,N,LZ_AEN,LZEW,20.15
02/02/2019,9,2,N,LZ_AEN,LZ,20.64
02/02/2019,9,2,N,LZ_AEN,LZEW,20.64
02/02/2019,9,3,N,LZ_AEN,LZ,20.83
02/02/2019,9,3,N,LZ_AEN,LZEW,20.83
02/02/2019,9,4,N,LZ_AEN,LZ,21.20
02/02/2019,9,4,N,LZ_AEN,LZEW,21.20
02/02/2019,9,1,N,LZ_CPS,LZ,21.72
02/02/2019,9,1,N,LZ_CPS,LZEW,21.72
02/02/2019,9,2,N,LZ_CPS,LZ,22.10
02/02/2019,9,2,N,LZ_CPS,LZEW,22.10
02/02/2019,9,3,N,LZ_CPS,LZ,21.46
02/02/2019,9,3,N,LZ_CPS,LZEW,21.46
02/02/2019,9,4,N,LZ_CPS,LZ,21.90
02/02/2019,9,4,N,LZ_CPS,LZEW,21.90
02/02/2019,9,1,N,LZ_HOUSTON,LZ,19.87
02/02/2019,9,1,N,LZ_HOUSTON,LZEW,19.87
02/02/2019,9,2,N,LZ_HOUSTON,LZ,20.29
02/02/2019,9,2,N,LZ_HOUSTON,LZEW,20.29
02/02/2019,9,3,N,LZ_HOUSTON,LZ,20.93
02/02/2019,9,3,N,LZ_HOUSTON,LZEW,20.93
02/02/2019,9,4,N,LZ_HOUSTON,LZ,21.24
02/02/2019,9,4,N,LZ_HOUSTON,LZEW,21.24
02/02/2019,9,1,N,LZ_LCRA,LZ,20.33
02/02/2019,9,1,N,LZ_LCRA,LZEW,20.34
02/02/2019,9,2,N,LZ_LCRA,LZ,20.72
02/02/2019,9,2,N,LZ_LCRA,LZEW,20.72
02/02/2019,9,3,N,LZ_LCRA,LZ,20.75
02/02/2019,9,3,N,LZ_LCRA,LZEW,20.75
02/02/2019,9,4,N,LZ_LCRA,LZ,21.12
02/02/2019,9,4,N,LZ_LCRA,LZEW,21.12
02/02/2019,9,1,N,LZ_NORTH,LZ,18.17
02/02/2019,9,1,N,LZ_NORTH,LZEW,18.17
02/02/2019,9,2,N,LZ_NORTH,LZ,18.33
02/02/2019,9,2,N,LZ_NORTH,LZEW,18.33
02/02/2019,9,3,N,LZ_NORTH,LZ,18.67
02/02/2019,9,3,N,LZ_NORTH,LZEW,18.67
02/02/2019,9,4,N,LZ_NORTH,LZ,18.99
02/02/2019,9,4,N,LZ_NORTH,LZEW,18.99
02/02/2019,9,1,N,LZ_RAYBN,LZ,18.10
02/02/2019,9,1,N,LZ_RAYBN,LZEW,18.11
02/02/2019,9,2,N,LZ_RAYBN,LZ,18.27
02/02/2019,9,2,N,LZ_RAYBN,LZEW,18.27
02/02/2019,9,3,N,LZ_RAYBN,LZ,18.62
02/02/2019,9,3,N,LZ_RAYBN,LZEW,18.62
02/02/2019,9,4,N,LZ_RAYBN,LZ,18.93
02/02/2019,9,4,N,LZ_RAYBN,LZEW,18.93
02/02/2019,9,1,N,LZ_SOUTH,LZ,22.34
02/02/2019,9,1,N,LZ_SOUTH,LZEW,22.34
02/02/2019,9,2,N,LZ_SOUTH,LZ,23.59
02/02/2019,9,2,N,LZ_SOUTH,LZEW,23.59
02/02/2019,9,3,N,LZ_SOUTH,LZ,27.15
02/02/2019,9,3,N,LZ_SOUTH,LZEW,27.14
02/02/2019,9,4,N,LZ_SOUTH,LZ,27.31
02/02/2019,9,4,N,LZ_SOUTH,LZEW,27.31
02/02/2019,9,1,N,LZ_WEST,LZ,15.32
02/02/2019,9,1,N,LZ_WEST,LZEW,15.32
02/02/2019,9,2,N,LZ_WEST,LZ,15.25
02/02/2019,9,2,N,LZ_WEST,LZEW,15.25
02/02/2019,9,3,N,LZ_WEST,LZ,16.13
02/02/2019,9,3,N,LZ_WEST,LZEW,16.13
02/02/2019,9,4,N,LZ_WEST,LZ,16.41
02/02/2019,9,4,N,LZ_WEST,LZEW,16.41
02/02/2019,10,1,N,HB_BUSAVG,SH,22.30
02/02/2019,10,2,N,HB_BUSAVG,SH,21.93
02/02/2019,10,3,N,HB_BUSAVG,SH,21.72
02/02/2019,10,4,N,HB_BUSAVG,SH,22.01
02/02/2019,10,1,N,HB_HOUSTON,HU,25.16
02/02/2019,10,2,N,HB_HOUSTON,HU,25.38
02/02/2019,10,3,N,HB_HOUSTON,HU,25.38
02/02/2019,10,4,N,HB_HOUSTON,HU,25.70
02/02/2019,10,1,N,HB_HUBAVG,AH,22.55
02/02/2019,10,2,N,HB_HUBAVG,AH,22.17
02/02/2019,10,3,N,HB_HUBAVG,AH,22.04
02/02/2019,10,4,N,HB_HUBAVG,AH,22.28
02/02/2019,10,1,N,HB_NORTH,HU,19.85
02/02/2019,10,2,N,HB_NORTH,HU,19.10
02/02/2019,10,3,N,HB_NORTH,HU,18.59
02/02/2019,10,4,N,HB_NORTH,HU,18.93
02/02/2019,10,1,N,HB_SOUTH,HU,30.08
02/02/2019,10,2,N,HB_SOUTH,HU,31.15
02/02/2019,10,3,N,HB_SOUTH,HU,31.67
02/02/2019,10,4,N,HB_SOUTH,HU,31.95
02/02/2019,10,1,N,HB_WEST,HU,15.12
02/02/2019,10,2,N,HB_WEST,HU,13.06
02/02/2019,10,3,N,HB_WEST,HU,12.50
02/02/2019,10,4,N,HB_WEST,HU,12.55
02/02/2019,10,1,N,LZ_AEN,LZ,24.02
02/02/2019,10,1,N,LZ_AEN,LZEW,24.03
02/02/2019,10,2,N,LZ_AEN,LZ,24.80
02/02/2019,10,2,N,LZ_AEN,LZEW,24.80
02/02/2019,10,3,N,LZ_AEN,LZ,23.69
02/02/2019,10,3,N,LZ_AEN,LZEW,23.69
02/02/2019,10,4,N,LZ_AEN,LZ,24.70
02/02/2019,10,4,N,LZ_AEN,LZEW,24.70
02/02/2019,10,1,N,LZ_CPS,LZ,24.51
02/02/2019,10,1,N,LZ_CPS,LZEW,24.53
02/02/2019,10,2,N,LZ_CPS,LZ,26.81
02/02/2019,10,2,N,LZ_CPS,LZEW,26.81
02/02/2019,10,3,N,LZ_CPS,LZ,24.23
02/02/2019,10,3,N,LZ_CPS,LZEW,24.23
02/02/2019,10,4,N,LZ_CPS,LZ,26.34
02/02/2019,10,4,N,LZ_CPS,LZEW,26.34
02/02/2019,10,1,N,LZ_HOUSTON,LZ,25.30
02/02/2019,10,1,N,LZ_HOUSTON,LZEW,25.31
02/02/2019,10,2,N,LZ_HOUSTON,LZ,25.54
02/02/2019,10,2,N,LZ_HOUSTON,LZEW,25.54
02/02/2019,10,3,N,LZ_HOUSTON,LZ,25.55
02/02/2019,10,3,N,LZ_HOUSTON,LZEW,25.55
02/02/2019,10,4,N,LZ_HOUSTON,LZ,25.88
02/02/2019,10,4,N,LZ_HOUSTON,LZEW,25.88
02/02/2019,10,1,N,LZ_LCRA,LZ,23.87
02/02/2019,10,1,N,LZ_LCRA,LZEW,23.88
02/02/2019,10,2,N,LZ_LCRA,LZ,24.83
02/02/2019,10,2,N,LZ_LCRA,LZEW,24.83
02/02/2019,10,3,N,LZ_LCRA,LZ,23.60
02/02/2019,10,3,N,LZ_LCRA,LZEW,23.60
02/02/2019,10,4,N,LZ_LCRA,LZ,24.70
02/02/2019,10,4,N,LZ_LCRA,LZEW,24.70
02/02/2019,10,1,N,LZ_NORTH,LZ,19.59
02/02/2019,10,1,N,LZ_NORTH,LZEW,19.60
02/02/2019,10,2,N,LZ_NORTH,LZ,18.79
02/02/2019,10,2,N,LZ_NORTH,LZEW,18.79
02/02/2019,10,3,N,LZ_NORTH,LZ,18.28
02/02/2019,10,3,N,LZ_NORTH,LZEW,18.28
02/02/2019,10,4,N,LZ_NORTH,LZ,18.61
02/02/2019,10,4,N,LZ_NORTH,LZEW,18.61
02/02/2019,10,1,N,LZ_RAYBN,LZ,19.48
02/02/2019,10,1,N,LZ_RAYBN,LZEW,19.48
02/02/2019,10,2,N,LZ_RAYBN,LZ,18.62
02/02/2019,10,2,N,LZ_RAYBN,LZEW,18.62
02/02/2019,10,3,N,LZ_RAYBN,LZ,18.13
02/02/2019,10,3,N,LZ_RAYBN,LZEW,18.13
02/02/2019,10,4,N,LZ_RAYBN,LZ,18.43
02/02/2019,10,4,N,LZ_RAYBN,LZEW,18.43
02/02/2019,10,1,N,LZ_SOUTH,LZ,44.81
02/02/2019,10,1,N,LZ_SOUTH,LZEW,44.80
02/02/2019,10,2,N,LZ_SOUTH,LZ,44.85
02/02/2019,10,2,N,LZ_SOUTH,LZEW,44.85
02/02/2019,10,3,N,LZ_SOUTH,LZ,50.84
02/02/2019,10,3,N,LZ_SOUTH,LZEW,50.84
02/02/2019,10,4,N,LZ_SOUTH,LZ,48.34
02/02/2019,10,4,N,LZ_SOUTH,LZEW,48.32
02/02/2019,10,1,N,LZ_WEST,LZ,12.61
02/02/2019,10,1,N,LZ_WEST,LZEW,12.61
02/02/2019,10,2,N,LZ_WEST,LZ,9.51
02/02/2019,10,2,N,LZ_WEST,LZEW,9.51
02/02/2019,10,3,N,LZ_WEST,LZ,8.87
02/02/2019,10,3,N,LZ_WEST,LZEW,8.87
02/02/2019,10,4,N,LZ_WEST,LZ,8.71
02/02/2019,10,4,N,LZ_WEST,LZEW,8.71
02/02/2019,11,1,N,HB_BUSAVG,SH,21.03
02/02/2019,11,2,N,HB_BUSAVG,SH,20.62
02/02/2019,11,3,N,HB_BUSAVG,SH,20.48
02/02/2019,11,4,N,HB_BUSAVG,SH,20.19
02/02/2019,11,1,N,HB_HOUSTON,HU,23.79
02/02/2019,11,2,N,HB_HOUSTON,HU,23.20
02/02/2019,11,3,N,HB_HOUSTON,HU,23.37
02/02/2019,11,4,N,HB_HOUSTON,HU,23.07
02/02/2019,11,1,N,HB_HUBAVG,AH,21.09
02/02/2019,11,2,N,HB_HUBAVG,AH,20.76
02/02/2019,11,3,N,HB_HUBAVG,AH,20.62
02/02/2019,11,4,N,HB_HUBAVG,AH,20.30
02/02/2019,11,1,N,HB_NORTH,HU,18.96
02/02/2019,11,2,N,HB_NORTH,HU,18.56
02/02/2019,11,3,N,HB_NORTH,HU,18.20
02/02/2019,11,4,N,HB_NORTH,HU,17.96
02/02/2019,11,1,N,HB_SOUTH,HU,28.12
02/02/2019,11,2,N,HB_SOUTH,HU,27.43
02/02/2019,11,3,N,HB_SOUTH,HU,28.06
02/02/2019,11,4,N,HB_SOUTH,HU,27.69
02/02/2019,11,1,N,HB_WEST,HU,13.51
02/02/2019,11,2,N,HB_WEST,HU,13.83
02/02/2019,11,3,N,HB_WEST,HU,12.87
02/02/2019,11,4,N,HB_WEST,HU,12.50
02/02/2019,11,1,N,LZ_AEN,LZ,25.01
02/02/2019,11,1,N,LZ_AEN,LZEW,25
02/02/2019,11,2,N,LZ_AEN,LZ,23.18
02/02/2019,11,2,N,LZ_AEN,LZEW,23.18
02/02/2019,11,3,N,LZ_AEN,LZ,23.31
02/02/2019,11,3,N,LZ_AEN,LZEW,23.31
02/02/2019,11,4,N,LZ_AEN,LZ,23.58
02/02/2019,11,4,N,LZ_AEN,LZEW,23.58
02/02/2019,11,1,N,LZ_CPS,LZ,29.52
02/02/2019,11,1,N,LZ_CPS,LZEW,29.52
02/02/2019,11,2,N,LZ_CPS,LZ,25.64
02/02/2019,11,2,N,LZ_CPS,LZEW,25.63
02/02/2019,11,3,N,LZ_CPS,LZ,26.27
02/02/2019,11,3,N,LZ_CPS,LZEW,26.27
02/02/2019,11,4,N,LZ_CPS,LZ,27.19
02/02/2019,11,4,N,LZ_CPS,LZEW,27.19
02/02/2019,11,1,N,LZ_HOUSTON,LZ,23.91
02/02/2019,11,1,N,LZ_HOUSTON,LZEW,23.91
02/02/2019,11,2,N,LZ_HOUSTON,LZ,23.32
02/02/2019,11,2,N,LZ_HOUSTON,LZEW,23.32
02/02/2019,11,3,N,LZ_HOUSTON,LZ,23.50
02/02/2019,11,3,N,LZ_HOUSTON,LZEW,23.50
02/02/2019,11,4,N,LZ_HOUSTON,LZ,23.20
02/02/2019,11,4,N,LZ_HOUSTON,LZEW,23.20
02/02/2019,11,1,N,LZ_LCRA,LZ,25.40
02/02/2019,11,1,N,LZ_LCRA,LZEW,25.40
02/02/2019,11,2,N,LZ_LCRA,LZ,23.38
02/02/2019,11,2,N,LZ_LCRA,LZEW,23.38
02/02/2019,11,3,N,LZ_LCRA,LZ,23.62
02/02/2019,11,3,N,LZ_LCRA,LZEW,23.62
02/02/2019,11,4,N,LZ_LCRA,LZ,23.91
02/02/2019,11,4,N,LZ_LCRA,LZEW,23.91
02/02/2019,11,1,N,LZ_NORTH,LZ,18.69
02/02/2019,11,1,N,LZ_NORTH,LZEW,18.69
02/02/2019,11,2,N,LZ_NORTH,LZ,18.33
02/02/2019,11,2,N,LZ_NORTH,LZEW,18.33
02/02/2019,11,3,N,LZ_NORTH,LZ,17.94
02/02/2019,11,3,N,LZ_NORTH,LZEW,17.94
02/02/2019,11,4,N,LZ_NORTH,LZ,17.70
02/02/2019,11,4,N,LZ_NORTH,LZEW,17.70
02/02/2019,11,1,N,LZ_RAYBN,LZ,18.51
02/02/2019,11,1,N,LZ_RAYBN,LZEW,18.51
02/02/2019,11,2,N,LZ_RAYBN,LZ,18.18
02/02/2019,11,2,N,LZ_RAYBN,LZEW,18.18
02/02/2019,11,3,N,LZ_RAYBN,LZ,17.78
02/02/2019,11,3,N,LZ_RAYBN,LZEW,17.78
02/02/2019,11,4,N,LZ_RAYBN,LZ,17.52
02/02/2019,11,4,N,LZ_RAYBN,LZEW,17.52
02/02/2019,11,1,N,LZ_SOUTH,LZ,31.46
02/02/2019,11,1,N,LZ_SOUTH,LZEW,31.45
02/02/2019,11,2,N,LZ_SOUTH,LZ,35.56
02/02/2019,11,2,N,LZ_SOUTH,LZEW,35.57
02/02/2019,11,3,N,LZ_SOUTH,LZ,36.82
02/02/2019,11,3,N,LZ_SOUTH,LZEW,36.82
02/02/2019,11,4,N,LZ_SOUTH,LZ,34.34
02/02/2019,11,4,N,LZ_SOUTH,LZEW,34.34
02/02/2019,11,1,N,LZ_WEST,LZ,10.13
02/02/2019,11,1,N,LZ_WEST,LZEW,10.13
02/02/2019,11,2,N,LZ_WEST,LZ,10.93
02/02/2019,11,2,N,LZ_WEST,LZEW,10.93
02/02/2019,11,3,N,LZ_WEST,LZ,9.55
02/02/2019,11,3,N,LZ_WEST,LZEW,9.55
02/02/2019,11,4,N,LZ_WEST,LZ,9.09
02/02/2019,11,4,N,LZ_WEST,LZEW,9.09
02/02/2019,12,1,N,HB_BUSAVG,SH,19.79
02/02/2019,12,2,N,HB_BUSAVG,SH,19.91
02/02/2019,12,3,N,HB_BUSAVG,SH,18.59
02/02/2019,12,4,N,HB_BUSAVG,SH,18.59
02/02/2019,12,1,N,HB_HOUSTON,HU,22.47
02/02/2019,12,2,N,HB_HOUSTON,HU,22.62
02/02/2019,12,3,N,HB_HOUSTON,HU,21.26
02/02/2019,12,4,N,HB_HOUSTON,HU,21.27
02/02/2019,12,1,N,HB_HUBAVG,AH,19.88
02/02/2019,12,2,N,HB_HUBAVG,AH,19.97
02/02/2019,12,3,N,HB_HUBAVG,AH,18.67
02/02/2019,12,4,N,HB_HUBAVG,AH,18.68
02/02/2019,12,1,N,HB_NORTH,HU,17.76
02/02/2019,12,2,N,HB_NORTH,HU,17.87
02/02/2019,12,3,N,HB_NORTH,HU,16.57
02/02/2019,12,4,N,HB_NORTH,HU,16.54
02/02/2019,12,1,N,HB_SOUTH,HU,26.70
02/02/2019,12,2,N,HB_SOUTH,HU,26.88
02/02/2019,12,3,N,HB_SOUTH,HU,25.48
02/02/2019,12,4,N,HB_SOUTH,HU,25.54
02/02/2019,12,1,N,HB_WEST,HU,12.57
02/02/2019,12,2,N,HB_WEST,HU,12.52
02/02/2019,12,3,N,HB_WEST,HU,11.34
02/02/2019,12,4,N,HB_WEST,HU,11.36
02/02/2019,12,1,N,LZ_AEN,LZ,23.48
02/02/2019,12,1,N,LZ_AEN,LZEW,23.48
02/02/2019,12,2,N,LZ_AEN,LZ,23.91
02/02/2019,12,2,N,LZ_AEN,LZEW,23.91
02/02/2019,12,3,N,LZ_AEN,LZ,22.29
02/02/2019,12,3,N,LZ_AEN,LZEW,22.29
02/02/2019,12,4,N,LZ_AEN,LZ,22.08
02/02/2019,12,4,N,LZ_AEN,LZEW,22.08
02/02/2019,12,1,N,LZ_CPS,LZ,27.42
02/02/2019,12,1,N,LZ_CPS,LZEW,27.42
02/02/2019,12,2,N,LZ_CPS,LZ,28.31
02/02/2019,12,2,N,LZ_CPS,LZEW,28.31
02/02/2019,12,3,N,LZ_CPS,LZ,26.37
02/02/2019,12,3,N,LZ_CPS,LZEW,26.37
02/02/2019,12,4,N,LZ_CPS,LZ,25.85
02/02/2019,12,4,N,LZ_CPS,LZEW,25.85
02/02/2019,12,1,N,LZ_HOUSTON,LZ,22.58
02/02/2019,12,1,N,LZ_HOUSTON,LZEW,22.58
02/02/2019,12,2,N,LZ_HOUSTON,LZ,22.74
02/02/2019,12,2,N,LZ_HOUSTON,LZEW,22.74
02/02/2019,12,3,N,LZ_HOUSTON,LZ,21.38
02/02/2019,12,3,N,LZ_HOUSTON,LZEW,21.38
02/02/2019,12,4,N,LZ_HOUSTON,LZ,21.39
02/02/2019,12,4,N,LZ_HOUSTON,LZEW,21.39
02/02/2019,12,1,N,LZ_LCRA,LZ,23.80
02/02/2019,12,1,N,LZ_LCRA,LZEW,23.80
02/02/2019,12,2,N,LZ_LCRA,LZ,24.27
02/02/2019,12,2,N,LZ_LCRA,LZEW,24.27
02/02/2019,12,3,N,LZ_LCRA,LZ,22.65
02/02/2019,12,3,N,LZ_LCRA,LZEW,22.65
02/02/2019,12,4,N,LZ_LCRA,LZ,22.43
02/02/2019,12,4,N,LZ_LCRA,LZEW,22.42
02/02/2019,12,1,N,LZ_NORTH,LZ,17.50
02/02/2019,12,1,N,LZ_NORTH,LZEW,17.50
02/02/2019,12,2,N,LZ_NORTH,LZ,17.61
02/02/2019,12,2,N,LZ_NORTH,LZEW,17.61
02/02/2019,12,3,N,LZ_NORTH,LZ,16.31
02/02/2019,12,3,N,LZ_NORTH,LZEW,16.31
02/02/2019,12,4,N,LZ_NORTH,LZ,16.28
02/02/2019,12,4,N,LZ_NORTH,LZEW,16.28
02/02/2019,12,1,N,LZ_RAYBN,LZ,17.34
02/02/2019,12,1,N,LZ_RAYBN,LZEW,17.34
02/02/2019,12,2,N,LZ_RAYBN,LZ,17.43
02/02/2019,12,2,N,LZ_RAYBN,LZEW,17.43
02/02/2019,12,3,N,LZ_RAYBN,LZ,16.14
02/02/2019,12,3,N,LZ_RAYBN,LZEW,16.14
02/02/2019,12,4,N,LZ_RAYBN,LZ,16.11
02/02/2019,12,4,N,LZ_RAYBN,LZEW,16.11
02/02/2019,12,1,N,LZ_SOUTH,LZ,30.92
02/02/2019,12,1,N,LZ_SOUTH,LZEW,30.93
02/02/2019,12,2,N,LZ_SOUTH,LZ,30.21
02/02/2019,12,2,N,LZ_SOUTH,LZEW,30.21
02/02/2019,12,3,N,LZ_SOUTH,LZ,29.57
02/02/2019,12,3,N,LZ_SOUTH,LZEW,29.58
02/02/2019,12,4,N,LZ_SOUTH,LZ,30.62
02/02/2019,12,4,N,LZ_SOUTH,LZEW,30.62
02/02/2019,12,1,N,LZ_WEST,LZ,9.30
02/02/2019,12,1,N,LZ_WEST,LZEW,9.30
02/02/2019,12,2,N,LZ_WEST,LZ,9.17
02/02/2019,12,2,N,LZ_WEST,LZEW,9.17
02/02/2019,12,3,N,LZ_WEST,LZ,8.09
02/02/2019,12,3,N,LZ_WEST,LZEW,8.09
02/02/2019,12,4,N,LZ_WEST,LZ,8.18
02/02/2019,12,4,N,LZ_WEST,LZEW,8.18
02/02/2019,13,1,N,HB_BUSAVG,SH,18.82
02/02/2019,13,2,N,HB_BUSAVG,SH,18.88
02/02/2019,13,3,N,HB_BUSAVG,SH,18.98
02/02/2019,13,4,N,HB_BUSAVG,SH,19.33
02/02/2019,13,1,N,HB_HOUSTON,HU,20.97
02/02/2019,13,2,N,HB_HOUSTON,HU,20.68
02/02/2019,13,3,N,HB_HOUSTON,HU,20.36
02/02/2019,13,4,N,HB_HOUSTON,HU,20.71
02/02/2019,13,1,N,HB_HUBAVG,AH,18.88
02/02/2019,13,2,N,HB_HUBAVG,AH,18.94
02/02/2019,13,3,N,HB_HUBAVG,AH,19.02
02/02/2019,13,4,N,HB_HUBAVG,AH,19.45
02/02/2019,13,1,N,HB_NORTH,HU,17.21
02/02/2019,13,2,N,HB_NORTH,HU,17.53
02/02/2019,13,3,N,HB_NORTH,HU,17.92
02/02/2019,13,4,N,HB_NORTH,HU,18.12
02/02/2019,13,1,N,HB_SOUTH,HU,24.35
02/02/2019,13,2,N,HB_SOUTH,HU,23.51
02/02/2019,13,3,N,HB_SOUTH,HU,22.57
02/02/2019,13,4,N,HB_SOUTH,HU,23.19
02/02/2019,13,1,N,HB_WEST,HU,12.97
02/02/2019,13,2,N,HB_WEST,HU,14.01
02/02/2019,13,3,N,HB_WEST,HU,15.24
02/02/2019,13,4,N,HB_WEST,HU,15.77
02/02/2019,13,1,N,LZ_AEN,LZ,22
02/02/2019,13,1,N,LZ_AEN,LZEW,22
02/02/2019,13,2,N,LZ_AEN,LZ,21.58
02/02/2019,13,2,N,LZ_AEN,LZEW,21.58
02/02/2019,13,3,N,LZ_AEN,LZ,21.19
02/02/2019,13,3,N,LZ_AEN,LZEW,21.19
02/02/2019,13,4,N,LZ_AEN,LZ,23.35
